Kyotamba,Japan,25.455,86.771,8594,0
Kyotanabe,Japan,26.3753,84.9986,9090,0
Kyotango,Japan,26.4079,84.1962,10222,0
Kyoto,Japan,25.4714,87.2175,23480,0
Machida,Japan,44.8228,44.6592,9602,minor
Maebara,Japan,56.5117,21.0139,67088,admin
Maebashi,Japan,59.7938,10.266,28167,minor
Maesawa,Japan,51.5194,5.5939,10745,0
Maibara,Japan,27.6256,112.4047,27100,0
Maisaka,Japan,50.8094,-0.5409,58357,0
Maizuru,Japan,40.9455,118.2708,27084,0
Maki,Japan,51.4062,-3.475,9486,0
Makinohara,Japan,-19.85,-68.25,553,0
Makubetsu,Japan,9.6,124.02,17855,0
Makurazaki,Japan,-25.2167,25.6667,26900,admin
Maniwa,Japan,0.15,100.1667,43746,minor
Manno,Japan,53.3244,11.4972,12270,0
Marugame,Japan,26.76,83.13,19181,0
Marumori,Japan,53.5174,-2.9449,20444,0
Masaki,Japan,10.87,121.05,12603,0
Mashiki,Japan,-23.1,26.8,41316,0
Mashiko,Japan,26.0466,87.5774,9357,0
Masuda,Japan,22.59,88.24,18223,0
Matsubara,Japan,49.2125,6.1617,11792,0
Matsubushi,Japan,35.4667,135.3833,78730,0
Matsuda-soryo,Japan,40.4728,-3.8722,72548,0
Matsudo,Japan,21.9244,-78.9906,26830,minor
Matsue,Japan,8.5,-74.6667,34010,minor
Matsukawa,Japan,-6.8353,108.2278,73948,minor
Matsumoto,Japan,19.15,76.2333,49453,0
Matsuo,Japan,14.9,74.1,9588,0
Matsushige,Japan,0.2408,33.9914,11274,0
Matsushima,Japan,25.9654,86.8126,12738,0
Matsuura,Japan,14.1463,121.4729,27893,0
Matsuyama,Japan,33.2667,35.7667,11405,0
Matsuzaka,Japan,44.4167,21.9333,18686,admin
Meguro,Japan,8.12,124.22,68465,0
Meiwa,Japan,-15.2833,49.7,13000,0
Memuro-minami,Japan,29.9477,74.7322,52873,0
Mibu,Japan,27.5692,111.7647,35000,0
Midori,Japan,37.2,-3.6333,22275,0
Mifune,Japan,25.7592,87.4665,29549,0
Mihama,Japan,24.7263,-81.0374,9789,0
Mihara,Japan,11.1536,79.5329,85632,0
Miharu,Japan,-28.4489,-52.2,45126,0
Miho,Japan,-14.1028,-39.015,20617,minor
Miki,Japan,42.4992,-70.8639,20350,0
Mikkabi,Japan,50.81,8.7708,77845,minor
Mima,Japan,49.9647,12.7011,13766,0
Mimasaka,Japan,15.4606,45.3261,16794,admin
Mimata,Japan,9.75,123.85,22178,minor
Minabe,Japan,-22.9189,-42.8189,197300,0
Minakami,Japan,60.1,19.9333,11461,admin
Minamata,Japan,-24.6333,17.9667,12478,admin
Minamiaizu,Japan,58.7,13.8167,16611,minor
Minami-Alps,Japan,33.9533,-84.5422,61387,0
Minamiaso,Japan,39.4241,-81.4465,13366,0
Minami-Boso,Japan,45.4333,-73.1667,10094,0
Minamichita,Japan,40.9333,14.45,29067,0
Minamiise,Japan,43.416,5.2145,33003,0
Minamikarasuyama,Japan,18.2333,-72.3167,50734,0
Minamikyushu,Japan,18.0706,-63.0847,5700,primary
Minamiminowa,Japan,8.8008,126.2983,19441,0
Minamisanriku,Japan,56.2,87.7833,38637,0
Minamisatsuma,Japan,56.1,47.7167,8755,0
Minamishibetsucho,Japan,54.5472,23.35,36807,admin
Minamishimabara,Japan,16.602,77.7294,12550,0
Minamishiro,Japan,14.65,121.1,456059,admin
Minami-Soma,Japan,14.6534,121.1187,40967,0
Minamisuita,Japan,-19.4128,-40.5419,11107,0
Minamiuonuma,Japan,-23.75,-51.3167,8677,0
Minano,Japan,-22.2139,-49.9458,240590,0
Minato,Japan,44.0792,10.1,62923,0
Mine,Japan,42.0451,-91.585,41401,0
Mineshita,Japan,-13.0833,49.0833,15654,0
Mino,Japan,46.3956,15.9314,495,admin
Minobu,Japan,51.3017,12.2211,16132,0
Minokamo,Japan,51.7167,46.75,31488,0
Minoo,Japan,48.3667,11.3667,10498,0
Minowa,Japan,47.7667,10.6167,18809,minor
Misaki,Japan,43.2964,5.37,873076,admin
Misato,Japan,39.1147,-93.201,13687,0
Misawa,Japan,44.4488,-95.7897,13647,0
Mitai,Japan,54.5372,-1.2047,9990,0
Mitake,Japan,41.477,1.928,28760,0
Mitane,Japan,37.7167,-3.9667,24329,0
Mito,Japan,24.8639,85.6338,15242,0
Mitoyo,Japan,37.9114,140.7654,12251,0
Mitsuke,Japan,11.0153,79.4819,11455,0
Miura,Japan,-37.05,143.735,7769,0
Miyada,Japan,48.0809,-122.1561,162664,0
Miyajima,Japan,40.2279,-83.3595,25806,0
Miyaki,Japan,39.1518,-121.5835,12681,0
Miyako,Japan,42.9084,-82.4806,9973,0
Miyakojima,Japan,35.7468,-83.9789,31876,0
Miyakonojo,Japan,40.3428,-94.8702,10691,0
Miyanaga,Japan,25.9682,93.4372,30000,0
Miyato,Japan,-0.3411,31.7361,103829,admin
Miyatoko,Japan,33.7833,132.7167,39681,0
Miyauchi,Japan,11.1473,77.0756,10961,0
Miyazaki,Japan,32.5822,14.04,80000,0
Miyazu,Japan,39.0342,48.6656,14746,admin
Miyoshi,Japan,39.5703,-0.33,16766,0
Miyoshidai,Japan,-2.5531,120.3275,39152,minor
Miyota,Japan,35.1833,128.55,179266,0
Mizuho,Japan,-10.7296,38.7999,36032,0
Mizumaki,Japan,11.9167,-86.15,31583,minor
Mizunami,Japan,25.35,85.02,241216,0
Mizusawa,Japan,11.9667,-86.1,139582,admin
Mobara,Japan,37.0333,43.3333,16766,0
Mobetsu,Japan,11.5683,76.6409,11321,0
Mochizuki,Japan,39.3571,-84.3023,34768,0
Mooka,Japan,50.8519,12.4636,13888,0
Mori,Japan,7.5006,134.6241,271,0
Moriguchi,Japan,41,15.65,17092,0
Morioka,Japan,4.2039,-74.6428,37224,minor
Moriya,Japan,39.5272,-0.3492,10918,0
Moriyama,Japan,38.7167,35.5,594344,minor
Morohongo,Japan,40.9167,14.2333,36269,0
Motegi,Japan,34.0609,-117.1108,9707,0
Motobu,Japan,11.5167,75.7,26747,0
Motomachi,Japan,52.7,6.1833,34386,minor
Motomiya,Japan,52.6936,7.2928,36117,minor
Motosu,Japan,43.2352,-87.9839,25102,0
Mukaiengaru,Japan,39.15,-6.0667,9359,0
Mukocho,Japan,28.1559,68.6397,15000,0
Munakata,Japan,42.6043,-71.0164,9668,0
Murakami,Japan,38.9667,-3.95,15769,0
Murata,Japan,26.2837,78.9805,19542,0
Murayama,Japan,36.6,-4.6333,91691,0
Mure,Japan,54.2333,39.0333,10174,minor
Muroran,Japan,34.6214,49.2081,9288,0
Muroto-misakicho,Japan,45.4669,9.19,1354196,admin
Musashimurayama,Japan,47.8361,-122.1877,25302,0
Musashino,Japan,51.62,-0.23,18451,0
Mutsu,Japan,10.93,122.58,24042,0
Myoko,Japan,23.851,120.6775,36127,0
Nabari,Japan,43.9167,-80.8667,8671,0
Nachikatsuura,Japan,-16.2628,-44.1639,13651,0
Nagahama,Japan,29.316,76.1755,8737,0
Nagai,Japan,26.2363,87.0971,12951,0
Nagaizumi,Japan,45.8962,13.6072,1506,admin
Nagakute,Japan,53.6807,-1.6888,19563,0
Nagano,Japan,45.8253,4.9536,10225,0
Naganuma,Japan,26.887,88.187,11513,0
Nagaoka,Japan,-2.0167,-44.7167,13978,minor
Nagaoki,Japan,29.0147,61.4503,9359,minor
Nagareyama,Japan,62.7667,40.3333,27262,minor
Nagasaki,Japan,28.0167,69.5333,327821,0
Nagasu,Japan,35.5,128.75,103069,0
Nagato,Japan,25.146,82.569,2496970,0
Nago,Japan,41.6742,-86.1666,50899,0
Nagoya,Japan,46.4431,15.1931,1862,admin
Naha,Japan,46.8751,-114.0214,88780,0
Naka,Japan,35.15,139.6167,41807,0
Nakaechi,Japan,14.6331,-90.6064,517505,minor
Nakagawa,Japan,20.2311,-99.2131,37747,0
Nakagusuku,Japan,18.6,-97,11646,minor
Nakai,Japan,35.7689,137.9443,8593,0
Nakama,Japan,33.1525,130.4747,35665,0
Nakano,Japan,33.3167,130.45,25386,0
Nakanojomachi,Japan,39.6414,141.9571,50855,0
Nakanoto,Japan,24.8056,125.2811,52390,0
Nakao,Japan,31.7194,131.0617,160392,0
Nakasato,Japan,13.1945,75.0484,8789,0
Nakashunbetsu,Japan,33.6992,130.9203,18599,0
Nakatsu,Japan,35.5333,135.2,16564,0
Nakatsugawa,Japan,35.0894,137.0748,62963,0
Nakayama,Japan,34.8,132.85,50046,0
Nakoushi,Japan,6.95,124.88,98195,0
Namegata,Japan,41.0833,16.7833,36224,0
Namegawa,Japan,-38.1722,146.2678,8778,0
Namerikawa,Japan,5.6167,-54.4,8252,0
Namioka,Japan,30.822,75.174,159897,0
Nanao,Japan,37.2747,-6.8386,22956,0
Nanbei,Japan,-30.15,27.4667,24992,admin
Nanbu,Japan,35.7483,50.9025,119418,0
Nanjo,Japan,51.1833,5.1167,37022,0
Nantan,Japan,44.6167,11.6667,15636,0
Nanto,Japan,57.6667,12.1167,15608,minor
Nanyo,Japan,50.0667,9.1667,11594,0
Nara,Japan,46.1328,-64.7714,119785,0
Narashino,Japan,25.381,86.465,213101,0
Narita,Japan,41.9155,-83.3849,20400,0
Naruto,Japan,-1.79,-79.2875,16248,0
Narutocho-mitsuishi,Japan,43.4075,23.2217,40044,admin
Nasu,Japan,-34.7333,-58.35,85060,0
Nasukarasuyama,Japan,19.8667,-71.65,24674,minor
Nasushiobara,Japan,-31.3431,-63.9444,18254,0
Natori-shi,Japan,43.8828,10.7711,20690,0
Nayoro,Japan,19.4,-71.7833,17189,0
Nemuro,Japan,18.56,-74.2579,24713,0
Nerima,Japan,9.3333,-75.3167,14429,minor
Neya,Japan,35.2,-5.5667,10153,0
Nichinan,Japan,-2.0845,29.7527,319141,0
Nihonmatsu,Japan,15.2807,75.5213,23889,0
Niigata,Japan,50.3869,7.4953,11312,0
Niihama,Japan,47.75,7.34,106341,minor
Niimi,Japan,22.6388,71.458,9191,0
Niiyama,Japan,2.9217,73.5811,0,admin
Niiza,Japan,-13.8333,-171.9833,0,admin
Nikaho,Japan,-7.8333,27,51603,0
Nikaido-kaminoshocho,Japan,21.77,78.25,161819,0
Nikko,Japan,13.1503,-84.97,49339,minor
Ninohe,Japan,17.0667,79.0667,10141,0
Ninomiya,Japan,43.3547,-2.8472,17882,0
Nirasaki,Japan,41.5468,-87.504,23731,0
Nishi,Japan,38.9947,43.7681,45718,minor
Nishigo,Japan,25.8,86.0055,22714,0
Nishihara,Japan,22.696,88.42,13249,0
Nishinomiya-hama,Japan,25.9506,86.4713,8682,0
Nishinoomote,Japan,35.3753,36.6872,14307,0
Nishio,Japan,38.224,139.48,58300,0
Nishitokyo,Japan,-1.8133,30.0456,17892,0
Nishiwaki,Japan,-3.25,29.6,5458,admin
Nisshin,Japan,10.6,123.03,88868,0
Nobeji,Japan,35.7548,139.3874,71183,0
Nobeoka,Japan,35.7177,139.5661,148971,0
Noboribetsu,Japan,41.4195,-91.068,23671,0
Noda,Japan,10.9518,78.4434,36882,0
Nogata,Japan,37.5794,13.7525,9913,0
Nogi,Japan,35.3917,-97.7246,20518,0
Nomimachi,Japan,8.13,77.32,15000,0
Nonoichi,Japan,43.7667,59.0333,13500,0
Noshiromachi,Japan,46.455,16.9925,43188,admin
Noto,Japan,27.2891,95.3418,20490,0
Numata,Japan,22.4986,113.531,108190,0
Numazu,Japan,48.8988,2.1969,97351,minor
Nyuzen,Japan,11.6038,78.5778,24670,0
Oakashicho,Japan,24.7774,85.4237,12088,0
Oamishirasato,Japan,28.0444,76.1056,145897,0
Oarai,Japan,42.5167,12.5167,17914,0
Obama,Japan,-30.3167,149.7667,5499,0
Obanazawa,Japan,41.4291,-71.4668,14623,0
Obihiro,Japan,41.1306,72.0806,11306,0
Obita,Japan,34.435,60.1811,9176,0
Obu,Japan,18.8604,79.4849,31244,0
Obuse,Japan,57.65,14.6833,16678,minor
Ochiai,Japan,32.6654,-117.0983,56345,0
Odacho-oda,Japan,41.489,-73.0518,31653,0
Odate,Japan,56.3167,22.9,8170,admin
Odawara,Japan,51.15,11.8167,32289,minor
Ofunato,Japan,37.7333,68.7667,18281,0
Oga,Japan,10.8847,-1.0903,27306,0
Ogaki,Japan,20.8504,72.92,0,0
Ogano,Japan,32.8889,36.0431,63676,minor
Ogawa,Japan,26.2895,84.9351,11621,0
Ogawara,Japan,24.6,88.2667,142361,0
Ogimachi,Japan,25.5037,85.7325,8939,0
Ogori,Japan,26.4868,84.6561,12749,0
Ogose,Japan,31.1899,77.6261,13806,0
Ogoshi,Japan,26.3824,75.924,45787,0
Oguchi,Japan,26.9366,84.2985,11121,0
Ohara,Japan,20.95,72.93,171109,0
Oharu,Japan,39.2161,45.4106,95100,admin
Ohata,Japan,35.915,14.4447,14890,admin
Oi,Japan,24.8015,80.8962,8636,0
Oirase,Japan,35.3267,47.0686,12480,0
Oiso,Japan,35.9583,50.605,119512,minor
Oita,Japan,-7.7419,-35.2278,30648,minor
Oiwa,Japan,-23.1808,-46.395,18217,0
Oizumi,Japan,32.7019,35.3033,83400,admin
Oji,Japan,8.558,77.96,24815,0
Ojiya,Japan,-5.3608,-42.8083,10262,minor
Okabecho-okabe,Japan,31.5775,54.4369,34237,0
Okagaki,Japan,37.9125,28.3206,162737,minor
Okaya,Japan,43.2167,44.7667,117936,minor
Okayama,Japan,8.5414,39.2689,324000,0
Okazaki,Japan,55.5667,71.2667,11101,0
Okegawa,Japan,-9.3533,28.7403,147927,0
Oki,Japan,-2.6033,29.8336,30171,0
Okinawa,Japan,-11.4833,15.8333,258161,0
Okinoshima,Japan,38.5167,23.6333,9489,0
Okuchi-shinohara,Japan,8.1,-74.7833,25790,minor
Okuizumo,Japan,36.6114,7.5133,9113,0
Omachi,Japan,50.2594,14.5178,16220,0
Omaezaki,Japan,51.9944,116.5556,14919,0
Omagari,Japan,57.45,40.5833,20635,minor
Ome,Japan,11.161,77.374,21611,0
Omigawa,Japan,40.8467,-73.1522,13549,0
Omihachiman,Japan,42.65,27.7333,14146,minor
Omitama,Japan,32.7711,35.0394,23700,0
Omiyacho,Japan,59.8086,10.6556,20322,minor
Omura,Japan,10.8054,76.1877,30056,0
Omuta,Japan,31.4167,34.5833,31314,0
Onan,Japan,51.3167,6.2833,43095,0
Onga,Japan,48.3167,11.6667,20590,0
Onna,Japan,48.8881,2.2686,59267,0
Ono,Japan,54.0714,9.99,79502,minor
Onojo,Japan,49.35,7.1667,46882,minor
Onomichi,Japan,50.7997,8,13000,0
Ora,Japan,53.432,-3.049,15149,0
Osaka,Japan,-2.5122,30.6558,16890,0
Osakasayama,Japan,-6.75,38.1167,11780,0
Osaki,Japan,7.5006,134.6242,271,primary
Osako,Japan,19.417,105.75,307304,0
Osawa,Japan,12.1733,-6.7089,14880,0
Oshu,Japan,-2.9667,33.3333,31123,0
Ota,Japan,37.9667,34.6792,118186,admin
Otake,Japan,18.9597,74.2769,13600,0
Otaki,Japan,42.1419,-8.8056,18045,0
Ota-ku,Japan,30.5919,75.2804,12080,0
Otaru,Japan,29.33,78.38,68500,0
Otawara,Japan,34.9739,133.4731,27526,0
Otofuke,Japan,51.1667,4.65,22936,0
Otsu,Japan,7.7475,80.1156,48770,0
Otsuchi,Japan,69.4139,30.2319,11437,minor
Otsuki,Japan,9.9333,3.2083,69970,0
Ouda-daito,Japan,12.4917,109.1258,76368,minor
Ouda-yamaguchi,Japan,-15.3056,-41.7233,10588,0
Owani,Japan,15.8647,100.5858,11951,minor
Owariasahi,Japan,17.2042,102.4444,21528,admin
Owase,Japan,14.3352,100.8727,12336,minor
Oyabe,Japan,6.55,124.67,46682,0
Oyama,Japan,33.9379,-84.2065,17530,0
Oyamazaki,Japan,81.7166,-17.8,10,0
Oyodo,Japan,51.505,10.7911,41339,minor
Ozu,Japan,40.1225,-75.3398,35712,0
Ranzan,Japan,33.1489,47.7164,26352,minor
Rifu,Japan,53.331,-3.405,19085,0
Rikuzen-Takata,Japan,38.9575,20.7517,19042,minor
Ritto,Japan,10.7626,79.1616,9584,0
Rokkasho,Japan,10.9499,78.1453,15168,0
Rokunohe,Japan,16.806,81.3241,17670,0
Rumoi,Japan,46.69,126.1,64182,minor
Ryugasaki,Japan,-20.25,57.55,22745,0
Ryuo,Japan,19.7,-72.15,19241,0
Ryuyo,Japan,39.2333,9.1833,68585,0
Sabae,Japan,-8.5789,-41.4189,8738,0
Sado,Japan,-25.8719,-49.4978,18398,0
Saga,Japan,26.5755,109.7008,118100,minor
Sagae,Japan,28.9702,118.8593,902767,0
Sagamihara,Japan,64.6833,24.4667,25165,minor
Sagara,Japan,51.6833,4.8667,12470,minor
Saijo,Japan,-4.838,122.7209,69980,minor
Saikaicho-kobago,Japan,-4.8311,122.7239,69980,0
Saiki,Japan,53.1,30.05,32029,minor
Saitama,Japan,26.2126,87.2491,25972,0
Saito,Japan,26.4424,89.8038,18274,0
Saka,Japan,25.1826,86.1465,9612,0
Sakado,Japan,25.6712,85.8606,16856,0
Sakae,Japan,26.1649,77.4691,10825,0
Sakai,Japan,26.3923,84.7688,9024,0
Sakaidecho,Japan,26.0672,87.4795,12080,0
Sakaiminato,Japan,25.5916,87.1622,9510,0
Sakaki,Japan,25.5664,85.3289,12937,0
Sakata,Japan,26.7544,84.7114,12788,0
Sakawa,Japan,19.0833,93.8667,9581,0
Saku,Japan,33.6318,-117.5988,47702,0
Sakuho,Japan,22.3764,-80.151,50708,minor
Sakura,Japan,59.0017,5.6153,11671,minor
Sakuragawa,Japan,39.3723,-76.8024,36223,0
Sakurai,Japan,37.8833,14.95,10186,0
Sandacho,Japan,45.1865,-93.5783,13283,0
Sanga,Japan,45.0464,5.0517,32911,0
Sanjo,Japan,30.9664,76.5331,56000,0
Sanmu,Japan,13.5833,-89.2167,11377,0
Sano,Japan,42.4256,-89.0084,11134,0
Sanuki,Japan,30.6133,53.1928,26933,minor
Sanyo-Onoda,Japan,29.42,76.67,34728,0
Sapporo,Japan,45.97,-73.72,9331,0
Sasagawa,Japan,36.6853,139.9664,44777,0
Sasaguri,Japan,36.3273,140.0906,38677,0
Sasebo,Japan,59.9167,16.6,12289,minor
Satosho,Japan,-32.9978,17.9456,28142,0
Satsuma,Japan,53.424,-2.322,134022,0
Satsumasendai,Japan,-38.1,147.0667,13673,0
Satte,Japan,66.5333,66.6,51188,admin
Sayama,Japan,55.6352,-4.7896,12640,0
Sayo,Japan,24.08,74.02,248337,0
Seika,Japan,14.4839,120.9925,72522,0
Seiro,Japan,12.75,-85.85,16273,minor
Seiyo,Japan,45.4167,9.2667,32014,0
Sekimachi,Japan,-24.65,-56.4333,52983,0
Sekiyado,Japan,10.4,-75.15,16518,minor
Senboku,Japan,18.0827,-67.046,93549,0
Sendai,Japan,40.8333,14.3333,42485,0
Senmayacho-senmaya,Japan,15.3097,120.9069,54372,0
Sennan,Japan,9.3403,-83.7338,45327,0
Sera,Japan,6.4417,-75.7278,13158,minor
Setagaya,Japan,-40.5167,-73.4,8831,0
Setana,Japan,13.1667,-86.6167,13455,minor
Seto,Japan,10.7667,-73,49584,minor
Setouchi,Japan,37.3167,-6.8333,9659,0
Settsu,Japan,16.9667,-95.0833,27646,0
Shibata,Japan,35.3114,46.9961,412767,admin
Shibukawa,Japan,12.3986,-7.9378,37294,0
Shibushi,Japan,14.795,-90.1922,42422,minor
Shibuya,Japan,9.7822,-69.7931,48764,minor
Shibuya-ku,Japan,43.118,5.8014,17268,0
Shichigahama,Japan,22.023,88.5033,15536,0
Shichinohe,Japan,40.2497,-75.5887,8829,0
Shijonawate,Japan,5.8333,118.1167,396290,0
Shika,Japan,25.5639,87.5082,9232,0
Shikokuchuo,Japan,53.146,-2.367,21916,0
Shima,Japan,22.0803,-84.206,35437,0
Shimabara,Japan,58.8517,5.7361,237369,minor
Shimada,Japan,50.6833,21.75,22189,minor
Shimanto,Japan,48.2822,-116.5614,8899,0
Shimeo,Japan,-24.0333,47.4333,10000,0
Shimizu,Japan,51.7808,-0.3038,11919,0
Shimizucho,Japan,-26.107,28.0517,222415,0
Shimogamo,Japan,41.4468,-82.7024,24964,0
Shimohata,Japan,59.8833,10.5167,115543,minor
Shimokizukuri,Japan,60.6167,16.7833,22965,minor
Shimokodanaka,Japan,27.75,74.1667,23348,0
Shimomura,Japan,41.7137,-70.4851,20419,0
Shimotoba,Japan,40.5709,-111.8506,95635,0
Shimotsucho-kominami,Japan,45.3988,-122.2697,12592,0
Shimotsuke,Japan,41.1447,-78.7295,11721,0
Shimotsuma,Japan,52.131,-0.297,11657,0
Shinagawa-ku,Japan,28.7891,-81.2757,61272,0
Shingu,Japan,25.3295,87.3018,10693,0
Shingucho-shingu,Japan,14.5956,79.7428,10698,0
Shinhidaka,Japan,19.5678,74.2115,65804,0
Shinjo,Japan,15.1847,76.9703,8978,0
Shinjuku,Japan,-28.6378,-49.1292,12882,0
Shinkai,Japan,37.1797,49.6942,12583,0
Shin-Kamigoto,Japan,63.9241,127.4739,4633,0
Shin'onsen,Japan,12.6842,-7.9278,45518,0
Shinozaki,Japan,17.6294,78.0917,72344,0
Shinshiro,Japan,33.0327,-80.1253,8680,0
Shinto,Japan,12.1569,-5.6194,19496,0
Shintomi,Japan,42.4017,-8.8067,17854,0
Shiogama,Japan,47.37,24.68,10931,0
Shiojiri,Japan,36.699,-119.5575,26553,0
Shiotacho-matsusaki,Japan,33.3715,-97.1678,9041,0
Shioya,Japan,-6.2889,106.7181,1378466,0
Shirahama,Japan,26.3237,86.4481,9547,0
Shirakawa,Japan,32.0733,64.8339,20000,minor
Shirakawa-tsuda,Japan,36.44,128.17,102892,0
Shirako,Japan,16.853,74.583,436639,0
Shiraoi,Japan,17.4378,75.1939,28116,0
Shiraoka,Japan,-0.3344,-78.4475,96647,0
Shirataka,Japan,37.9333,-1.2,9648,0
Shirayamamachi,Japan,34.7833,72.4167,14587,0
Shiroi,Japan,25.6046,86.0199,8739,0
Shiroishi,Japan,24.7265,112.2884,39398,minor
Shirone,Japan,19.8808,110.602,14147,0
Shirosato,Japan,24.7579,104.5901,10860,0
Shiso,Japan,16.27,74.48,89627,0
Shisui,Japan,17.2704,82.3445,11039,0
Shizukuishi,Japan,49.4667,7.1667,25583,minor
Shizuoka,Japan,37.1583,38.7917,482323,admin
Shobara,Japan,35.6,140.4167,48196,0
Shodoshima,Japan,24.1582,80.751,283004,0
Shonai,Japan,-26.5333,25.8,11016,0
Shoo,Japan,48.9722,2.2578,26768,0
Showa,Japan,9.2833,2.4333,10784,0
Shunan,Japan,9.4333,-74.7,12610,minor
Shuzenji,Japan,16.2379,-97.2914,18654,0
So,Japan,40.5322,49.7164,10693,0
Sodegaura,Japan,39.35,36.4,38314,minor
Soeda,Japan,-45.6,-69.0833,10858,minor
Soja,Japan,47.1667,37.6833,10350,0
Soka,Japan,38.7342,27.5658,54660,minor
Soma,Japan,65.7461,-19.6394,2614,0
Sosa,Japan,51.8833,8.6167,27467,0
Sue,Japan,26.9052,98.8679,45658,minor
Suginami-ku,Japan,17.4523,78.131,11055,0
Sugito,Japan,26.1821,87.1552,8849,0
Sukumo,Japan,7.2,38.6,408368,0
Sumida,Japan,16.6833,33.4333,55516,0
Sumoto,Japan,22.2915,113.3695,31559,0
Sunagawa,Japan,18.2997,83.8331,11756,0
Suo-Oshima,Japan,37.0062,136.778,18579,0
Susaki,Japan,33.9578,130.9414,252844,0
Susono,Japan,36.7776,139.8506,10152,0
Suwa,Japan,40.2269,69.1344,18900,0
Suzaka,Japan,20.7167,74.9,15000,0
Suzu,Japan,28.72,79.32,753815,0
Suzuka,Japan,24.7167,118.7,693000,minor
Suzukawa,Japan,35,134.55,34116,0
Tabuse,Japan,9.35,123.28,64343,0
Tachiarai,Japan,45.1167,19.2333,34188,admin
Tachikawa,Japan,51.4263,0.1024,43109,0
Tadaoka-higashi,Japan,26.5456,86.2346,10706,0
Tadotsu,Japan,34.5411,-5.7516,14356,0
Tagajo,Japan,32.2667,-7.2833,9421,0
Tagami,Japan,36.1039,4.9119,10281,0
Tahara,Japan,30.05,-9.6833,9087,0
Taima,Japan,13.39,77.86,51159,0
Tainai,Japan,29.1431,30.9,13119,0
Taishacho-kizukikita,Japan,50.8014,7.2044,42049,minor
Taishi,Japan,50.2758,18.9858,64676,minor
Taito,Japan,43.3186,11.3306,52812,minor
Taiwa,Japan,48.0447,14.31,9371,0
Tajimi,Japan,9.3833,-82.6522,0,admin
Taka,Japan,46.2169,24.7911,23927,0
Takahagi,Japan,48.0867,9.2164,18375,minor
Takahama,Japan,43.7833,11.1,18874,0
Takaharu,Japan,33.803,-118.1681,11678,0
Takahashi,Japan,35.1448,-85.3457,8833,0
Takahata,Japan,59.6167,17.7167,9689,0
Takaishi,Japan,14.6,-87.8333,95121,0
Takamatsu,Japan,11.4167,-9.1667,183875,minor
Takamori,Japan,57.15,24.8667,14584,admin
Takanabe,Japan,36.1167,6.7833,17598,0
Takanezawa,Japan,28.7997,78.2628,9115,0
Takaoka,Japan,-25.1833,45.7667,10000,0
Takarazuka,Japan,10.6333,103.5,71082,admin
Takasagocho-takasemachi,Japan,25.9405,86.512,11143,0
Takasaki,Japan,22.4729,111.5734,27191,0
Takashima,Japan,25.6992,86.2446,10548,0
Takatsuki,Japan,21.7,71.97,52603,0
Takayama,Japan,23.4871,80.104,49988,0
Takehara,Japan,23,80.12,44048,0
Takeocho-takeo,Japan,37.3799,126.8029,425184,0
Taketa,Japan,37.925,41.9458,166332,admin
Taketoyo,Japan,23.7762,86.3303,39372,0
Taki,Japan,27.7,78.4,46038,0
Takikawa,Japan,11.3167,-5.6667,213977,admin
Takizawa,Japan,25.5186,87.4423,13491,0
Tako,Japan,10.1833,2.3833,12398,0
Taku,Japan,23.1527,85.3657,15400,0
Tama,Japan,16.92,76.234,40000,0
Tamagawa,Japan,15.77,76.7556,14906,0
Tamaki,Japan,40.6667,22.8,9289,minor
Tamamura,Japan,11.4166,78.2224,13757,0
Tamana,Japan,1.3,103.8,5983000,primary
Tamba,Japan,-4.8167,34.75,165492,admin
Tamba-Sasayama,Japan,24.202,82.666,220257,0
Tamura,Japan,51.1886,3.2117,12427,0
Tanabe,Japan,46.2311,7.3594,34708,admin
Tanagura,Japan,43.5396,-96.7311,204484,0
Tanashicho,Japan,60.7392,27.0003,15278,0
Tanbaichicho,Japan,9.18,123.58,28915,admin
Taneichi,Japan,35.78,0.1919,21677,0
Taniyama-chuo,Japan,10.8975,78.5142,10031,0
Taragi,Japan,38.4986,29.6814,20753,minor
Tarui,Japan,51.5084,-0.5881,119070,0
Tarumizu,Japan,46.3383,15.4233,5157,admin
Tatebayashi,Japan,53.0325,5.66,33855,minor
Tateyama,Japan,33.8562,-84.0038,20895,0
Tatsuno,Japan,48.45,25.5667,9942,minor
Tatsunocho-tominaga,Japan,47.0736,32.8,12045,minor
Tawaramoto,Japan,9.6028,105.9736,221430,admin
Tendo,Japan,42.1756,127.4842,54986,0
Tenri,Japan,11.0875,2.7597,9501,0
Toba,Japan,16.0661,120.0958,39091,0
Tobe,Japan,43.4333,-4.05,9091,0
Tobetsu,Japan,29.027,79.057,26142,0
Tochigi,Japan,13.9333,-89.0333,24786,0
Toda,Japan,31.0554,118.1057,58300,0
Togane,Japan,55.95,40.8667,10442,minor
Togitsu,Japan,5.1,-73.8,17318,minor
Togo,Japan,29.9667,32.55,516959,admin
Tohoku,Japan,41.7759,-88.4481,9251,0
Toin,Japan,29.5935,-95.6358,110077,0
Tokai,Japan,39.0309,-77.3762,12818,0
Tokamachi,Japan,28.7299,-82.501,10821,0
Toki,Japan,36.0258,139.7367,43755,0
Tokigawa,Japan,23.2206,79.9569,10751,0
Tokoname,Japan,25.6482,84.3916,9898,0
Tokorozawa,Japan,47.3667,8.0833,10424,0
